Year;Month;Day;Gage_1;Gage_3;Gage_4;Gage_5;Gage_7;Gage_8;Gage_45;Gage_46;Gage_56;Gage_57;Gage_58;Gage_59;Gage_62;Gage_63;Gage_72
1988;1;5;0.00;0.00;3.81;0.00;0.00;0.00;0.00;12.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;1;17;0.00;0.00;3.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;1;18;0.00;0.00;8.64;0.00;0.00;0.00;0.00;13.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;2;4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;3;2;0.00;0.00;2.79;0.00;0.00;0.00;0.00;6.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;4;7;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;4;13;0.00;0.00;5.84;0.00;0.00;0.00;0.00;5.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;4;14;0.00;0.00;3.05;0.00;0.00;0.00;0.00;5.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;4;15;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;4;16;0.00;0.00;5.59;0.00;0.00;0.00;0.00;6.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;4;28;0.00;0.00;1.78;0.00;0.00;0.00;0.00;4.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;5;16;0.00;0.00;0.25;0.00;0.00;0.00;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;6;17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.52;0.00;0.76;0.00;1.27;0.76;1.27
1988;6;18;0.00;1.78;0.51;1.27;0.00;1.02;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00;0.00
1988;6;20;0.00;9.91;5.59;8.89;3.81;7.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;6;26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.35;6.35;0.00;6.60;0.00
1988;6;27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.27;0.00;0.00;2.54;0.76;10.41
1988;7;4;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;7;6;0.00;0.00;2.79;0.00;0.00;0.00;0.00;1.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;7;7;0.00;5.84;9.14;5.33;5.08;2.29;7.37;12.19;1.02;1.52;1.52;2.29;1.27;1.52;0.51
1988;7;8;0.00;10.41;5.08;4.83;4.06;4.06;5.59;4.83;10.41;5.84;5.08;9.14;8.13;5.59;5.33
1988;7;9;0.00;19.81;11.43;20.07;8.64;21.84;5.84;5.84;1.27;3.81;2.29;5.08;1.27;2.29;1.27
1988;7;10;0.00;8.89;15.75;8.13;8.64;10.41;7.62;13.21;1.78;7.87;6.10;3.30;2.29;2.03;4.57
1988;7;16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.16;1.02;0.51;0.00;9.14;8.89;7.37
1988;7;18;11.18;11.18;8.13;11.43;12.19;13.21;7.87;23.62;17.27;12.45;17.53;21.08;12.95;21.08;15.24
1988;7;19;1.52;1.52;1.27;2.03;1.02;1.78;1.02;0.76;0.76;0.76;1.02;1.02;0.76;0.76;0.25
1988;7;20;3.05;2.29;3.30;3.81;2.54;3.05;2.79;3.56;3.81;3.30;3.30;4.32;4.06;2.29;2.79
1988;7;21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00;1.02;0.76;1.52;3.05;0.00
1988;7;24;1.27;1.02;5.08;2.29;5.84;5.33;11.94;5.84;9.91;8.64;4.06;4.57;5.59;4.32;6.60
1988;7;25;2.03;1.52;2.54;3.05;3.30;4.32;5.33;4.06;1.27;7.11;1.02;3.56;0.00;0.00;0.25
1988;7;26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.76;0.51;0.00;0.00;3.81;1.78;5.08
1988;7;27;19.56;12.19;8.38;12.70;15.24;16.76;7.87;7.37;17.78;8.64;7.37;6.86;17.02;7.87;10.41
1988;7;28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.51;0.00;0.00;0.00;0.00
1988;7;29;3.05;0.00;0.51;0.00;1.02;0.00;3.81;9.14;6.86;3.56;11.94;20.07;14.99;19.05;6.35
1988;7;30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.76;1.52;0.51;0.00
1988;8;1;1.27;1.27;0.51;1.78;0.00;0.51;0.00;0.00;1.02;0.00;0.00;0.00;1.27;0.76;4.06
1988;8;2;2.03;1.52;0.00;0.00;0.00;0.00;1.02;0.00;8.89;2.03;0.00;0.00;3.81;0.00;12.45
1988;8;3;9.91;7.11;10.41;11.43;7.87;12.45;5.33;9.40;9.14;7.87;18.54;27.69;36.07;19.30;6.60
1988;8;4;0.00;0.00;1.02;1.27;3.05;2.03;2.54;0.76;2.54;0.51;1.02;1.27;1.02;0.76;1.78
1988;8;5;0.00;0.00;1.52;3.05;2.54;1.78;8.38;6.35;6.60;5.84;0.51;0.25;2.54;0.00;4.57
1988;8;6;0.76;0.51;0.76;1.27;0.76;1.52;30.48;9.40;3.56;28.45;24.38;11.43;1.78;6.35;10.16
1988;8;7;10.16;12.19;2.29;4.32;1.02;4.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;8;8;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;8;10;0.00;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.02;1.52;1.02;0.00
1988;8;14;5.59;8.13;7.62;15.49;2.54;6.86;5.59;2.03;0.76;6.10;5.33;3.56;1.27;1.02;1.27
1988;8;15;8.64;12.70;17.78;12.19;23.11;26.42;9.40;8.64;17.53;7.62;13.97;21.34;11.43;20.07;14.22
1988;8;17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.79;0.00;0.00;0.00;8.38;2.54;0.51
1988;8;18;0.00;0.00;6.10;3.81;6.35;2.79;0.00;0.76;0.00;0.76;1.02;7.62;0.00;0.00;0.00
1988;8;19;4.83;1.02;3.05;0.51;5.08;2.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;8;20;30.48;24.64;13.72;16.26;17.02;17.53;17.78;13.21;13.72;21.59;6.60;2.79;3.30;5.33;10.92
1988;8;21;6.10;7.11;7.11;10.41;7.37;8.64;2.29;1.27;0.51;0.76;1.02;1.78;1.78;1.52;0.51
1988;8;22;13.97;11.18;0.00;4.06;0.00;0.25;0.00;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00
1988;8;23;0.00;0.00;0.00;0.51;0.25;0.00;0.00;1.02;0.00;0.76;1.27;3.05;2.03;1.78;1.02
1988;8;24;0.25;0.25;0.00;0.76;0.00;0.51;0.00;2.29;0.00;0.00;1.52;4.57;0.00;3.05;0.00
1988;8;25;0.25;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;8;26;0.00;0.00;1.78;3.56;9.40;7.11;1.02;2.54;0.00;0.51;2.03;4.32;0.51;1.78;0.00
1988;8;27;4.32;5.33;3.30;4.83;4.06;4.32;5.33;20.83;3.81;14.22;16.00;17.27;1.27;4.32;5.59
1988;8;28;0.00;0.00;0.00;0.00;0.00;0.00;2.03;28.70;2.79;13.46;8.64;10.41;0.51;4.32;3.56
1988;9;2;21.08;19.30;1.52;10.92;2.29;3.05;2.79;3.81;1.52;2.79;6.10;7.37;3.05;5.33;1.02
1988;9;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.76;0.00;0.00;0.51;3.05;0.00;2.29
1988;9;10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.52;0.00;1.27;3.05;10.41;4.57;0.00
1988;9;11;18.54;19.81;15.24;20.07;16.76;22.86;14.48;18.03;14.99;17.02;17.78;21.08;20.07;18.54;16.26
1988;9;12;1.78;0.76;1.02;1.02;0.25;0.76;0.25;0.25;0.25;0.25;0.51;0.25;0.25;0.25;0.25
1988;9;20;4.57;5.33;4.06;5.33;4.32;6.35;7.11;9.91;11.94;10.92;14.73;19.56;21.59;18.29;14.22
1988;10;5;0.00;0.00;1.02;0.00;0.76;0.51;2.29;2.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;10;10;3.81;0.00;3.81;0.00;0.00;0.00;0.00;6.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;10;14;26.67;0.00;26.92;0.00;0.00;0.00;0.00;32.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;10;15;1.52;0.00;4.06;0.00;0.00;0.00;0.00;12.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;10;16;8.38;0.00;6.86;0.00;0.00;0.00;0.00;6.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;10;17;0.00;0.00;1.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;10;18;1.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;10;19;20.83;0.00;8.38;0.00;0.00;0.00;0.00;2.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;10;20;18.54;0.00;12.19;0.00;0.00;0.00;0.00;20.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;10;22;0.00;0.00;2.03;0.00;0.00;0.00;0.00;2.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;11;14;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;11;24;0.00;0.00;0.25;0.00;0.00;0.00;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;11;25;0.00;0.00;0.76;0.00;0.00;0.00;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;11;26;0.00;0.00;2.79;0.00;0.00;0.00;0.00;6.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1988;12;8;0.00;0.00;1.78;0.00;0.00;0.00;0.00;6.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;1;4;0.00;0.00;21.08;0.00;0.00;0.00;0.00;26.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;1;26;0.00;0.00;1.27;0.00;0.00;0.00;0.00;5.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;2;5;0.00;0.00;2.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;2;6;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;2;28;0.00;0.00;0.76;0.00;0.00;0.00;0.00;2.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;3;1;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;3;2;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;3;26;0.00;0.00;6.60;0.00;0.00;0.00;0.00;7.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;3;27;0.00;0.00;3.81;0.00;0.00;0.00;0.00;1.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;5;16;0.00;0.00;9.65;0.00;0.00;0.00;0.00;8.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;7;5;0.76;0.00;0.00;1.02;0.76;1.27;1.52;3.81;2.79;3.81;3.30;4.57;1.78;1.78;0.51
1989;7;9;0.00;0.00;0.00;0.00;1.27;0.00;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00
1989;7;10;1.02;1.02;10.67;2.54;11.68;13.46;1.02;2.54;6.10;2.29;3.81;4.06;7.37;7.11;4.57
1989;7;11;13.72;19.30;8.89;13.97;4.57;8.13;1.78;1.02;0.76;2.29;0.00;0.00;1.27;0.00;0.25
1989;7;15;0.00;0.00;0.00;0.00;0.00;0.00;2.29;0.00;0.00;0.00;0.00;1.27;3.05;0.76;0.00
1989;7;16;7.11;11.43;9.65;8.89;4.32;7.37;11.94;10.16;7.87;7.62;9.40;9.65;39.37;20.07;8.64
1989;7;18;3.81;5.84;0.76;10.67;1.52;10.67;1.27;4.57;0.00;6.86;6.10;1.02;0.76;2.03;0.25
1989;7;19;3.30;5.08;0.25;4.06;1.27;2.79;2.79;0.00;6.60;2.29;1.27;1.27;10.16;0.76;1.78
1989;7;20;6.60;8.64;1.02;3.56;0.00;1.52;0.00;0.00;0.00;0.00;1.02;0.76;0.00;0.00;0.00
1989;7;21;2.03;1.78;3.05;5.33;4.83;8.13;3.56;5.59;4.32;13.72;2.29;2.54;3.81;5.33;5.59
1989;7;22;0.00;0.00;6.60;0.51;7.11;3.81;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00
1989;7;23;0.00;0.00;0.00;0.00;0.00;0.00;0.76;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;7;24;4.32;4.06;4.32;4.57;4.06;3.56;11.43;13.97;12.19;18.80;16.51;16.76;10.92;14.99;13.72
1989;7;25;0.00;0.00;0.00;0.00;0.00;0.00;13.97;17.78;7.11;16.00;10.16;10.41;9.14;8.13;8.89
1989;7;28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.76;0.00;0.00;0.00;2.79;3.05;0.00
1989;7;29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.35;0.00;0.00
1989;7;30;15.75;21.08;11.43;14.22;29.97;21.08;4.83;3.05;15.75;9.65;14.48;14.99;12.45;6.86;9.14
1989;7;31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.16;3.81;0.00;0.00;16.26;1.52;5.08
1989;8;1;0.76;0.76;0.00;1.02;0.00;1.52;14.73;6.60;5.59;16.76;8.13;7.87;0.00;0.25;6.10
1989;8;4;0.76;1.52;1.02;3.81;5.59;5.08;0.00;1.27;0.76;0.51;1.02;1.52;1.02;1.52;0.00
1989;8;5;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.02;0.00;0.00;0.00;3.56;0.00;0.00
1989;8;7;0.00;0.00;1.52;1.02;1.27;0.76;4.83;1.27;10.67;6.10;2.54;1.02;5.08;0.76;7.37
1989;8;10;0.00;0.00;1.02;0.00;6.10;2.54;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;8;13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.51;6.35;0.51;0.00
1989;8;14;8.64;8.13;17.53;19.30;16.26;15.24;5.59;7.37;6.10;4.06;6.60;5.08;4.32;4.06;6.10
1989;8;15;0.00;0.00;0.25;0.00;0.51;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;8;16;1.78;0.00;5.33;5.59;3.81;4.57;6.35;34.04;27.94;22.61;13.97;1.78;0.76;1.52;19.05
1989;8;18;1.78;1.27;1.27;1.52;1.78;1.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;8;19;1.02;1.27;0.51;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;8;21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00
1989;8;23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.76;1.02;2.03;1.27;0.00
1989;8;27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.03;0.00;0.00;0.51;5.08;2.54;2.03
1989;8;28;0.00;0.00;0.76;0.00;0.76;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;8;30;1.27;0.51;0.00;0.00;0.00;0.00;0.00;0.76;12.95;9.91;10.41;19.05;12.19;19.05;11.94
1989;9;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;9;3;2.54;3.81;4.32;4.06;5.84;6.10;15.24;14.73;2.03;16.26;7.37;2.79;1.78;4.06;3.05
1989;9;5;24.64;32.51;10.67;10.67;12.70;4.32;3.30;3.30;11.68;3.30;8.38;14.22;9.40;7.62;6.86
1989;9;6;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.52;1.52;2.79;0.51
1989;9;12;6.60;4.57;3.05;6.60;6.35;7.87;1.27;0.51;1.02;1.27;1.02;0.76;1.02;0.76;0.51
1989;10;3;3.05;3.05;3.81;2.54;2.54;2.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;10;4;19.81;20.32;20.07;21.08;20.07;22.86;16.26;14.73;15.24;17.53;15.75;17.02;17.53;16.76;14.22
1989;10;5;21.59;22.61;28.45;21.08;20.83;24.13;9.14;7.37;6.10;7.37;5.08;4.32;5.84;5.08;6.35
1989;10;20;0.00;0.00;1.78;0.00;0.00;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;10;21;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;11;21;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;12;27;0.00;0.00;0.25;0.00;0.00;0.00;0.00;1.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;12;28;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1989;12;29;0.00;0.00;1.02;0.00;0.00;0.00;0.00;2.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;1;2;0.00;0.00;3.56;0.00;0.00;0.00;0.00;2.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;1;19;0.00;0.00;3.05;0.00;0.00;0.00;0.00;2.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;1;23;0.00;0.00;3.05;0.00;0.00;0.00;0.00;3.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;1;31;0.00;0.00;1.27;0.00;0.00;0.00;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;2;1;0.00;0.00;1.02;0.00;0.00;0.00;0.00;2.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;2;2;0.00;0.00;7.87;0.00;0.00;0.00;0.00;9.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;2;9;0.00;0.00;2.79;0.00;0.00;0.00;0.00;1.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;2;14;0.00;0.00;2.54;0.00;0.00;0.00;0.00;1.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;2;15;0.00;0.00;0.76;0.00;0.00;0.00;0.00;1.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;3;10;0.00;0.00;3.05;0.00;0.00;0.00;0.00;3.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;3;29;0.00;0.00;2.54;0.00;0.00;0.00;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;3;30;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;3;31;0.00;0.00;2.79;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;4;24;0.00;0.00;3.30;0.00;0.00;0.00;0.00;4.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;5;2;0.00;0.00;3.81;0.00;0.00;0.00;0.00;7.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;6;7;0.00;0.00;4.32;0.00;0.00;0.00;0.00;4.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;6;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;6;9;0.00;0.00;0.51;0.00;0.00;0.00;0.00;3.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;6;10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;6;29;0.76;1.02;0.25;2.03;1.02;1.02;0.00;0.25;0.00;0.76;1.02;0.76;0.00;2.54;0.00
1990;7;2;5.84;3.81;17.78;7.37;12.70;7.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.54
1990;7;3;7.11;14.99;10.67;15.49;11.68;18.29;1.02;0.00;9.14;9.65;11.94;4.06;6.60;5.59;8.89
1990;7;4;0.76;0.51;0.25;0.51;1.78;0.76;1.27;2.03;0.00;0.25;0.51;0.00;0.00;0.00;0.00
1990;7;5;3.56;2.79;9.91;4.57;32.00;9.91;23.62;22.35;8.38;24.89;19.05;4.57;3.05;7.11;11.68
1990;7;6;0.51;0.51;0.25;0.25;0.25;0.25;0.00;0.00;10.92;0.00;4.32;7.62;16.26;10.92;8.64
1990;7;7;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.51;0.25
1990;7;8;0.51;0.51;0.25;0.51;0.51;0.51;10.16;7.62;10.67;6.35;5.84;9.65;6.60;8.64;11.43
1990;7;9;1.02;2.03;1.02;1.52;1.02;1.52;0.00;0.51;0.00;0.25;0.00;0.00;0.00;0.00;0.00
1990;7;10;0.00;0.00;9.91;1.78;8.89;5.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;7;11;11.94;23.37;8.13;16.76;10.41;16.76;1.78;6.35;3.05;2.79;7.87;4.83;5.33;3.05;1.52
1990;7;14;8.89;17.02;1.27;10.67;4.83;7.87;23.37;26.16;21.59;36.32;29.97;28.70;22.61;21.59;28.70
1990;7;15;18.29;14.73;26.16;19.56;20.83;39.88;7.11;6.86;3.30;5.08;3.30;2.79;1.78;2.54;4.06
1990;7;16;14.73;6.86;5.33;2.54;0.76;1.52;13.97;19.81;31.75;27.94;20.07;37.08;23.88;42.93;30.48
1990;7;17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.52;0.00;0.00;0.00;0.00;0.00;0.00
1990;7;18;0.00;7.11;0.25;0.76;4.32;0.00;3.30;6.60;0.00;0.76;4.32;2.29;0.00;0.00;2.03
1990;7;19;0.00;0.00;0.00;0.00;0.00;0.00;5.84;4.06;0.00;0.00;5.59;3.05;0.00;0.00;0.51
1990;7;20;4.06;5.59;6.60;13.21;8.13;12.70;6.86;4.83;5.59;6.10;5.33;4.57;4.57;4.06;5.33
1990;7;21;14.73;11.94;17.02;13.72;16.51;16.26;5.59;2.03;3.05;3.81;4.57;2.54;1.02;1.27;1.52
1990;7;22;7.37;2.29;0.00;0.76;0.25;1.27;0.00;0.00;1.02;0.25;0.00;0.00;0.00;0.00;0.00
1990;7;23;0.51;0.00;3.30;0.76;0.76;1.27;3.05;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;7;24;1.02;0.25;0.00;0.25;0.25;0.25;0.00;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00
1990;7;29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.27;7.11;5.84;0.00
1990;8;1;0.76;0.76;1.02;1.27;1.27;3.05;35.31;31.75;43.18;47.50;30.23;24.64;13.46;22.86;27.94
1990;8;2;0.76;0.00;0.51;0.25;0.51;0.51;0.76;0.51;9.91;0.76;1.78;0.51;2.03;0.51;2.79
1990;8;3;8.64;3.30;2.03;1.52;2.54;2.29;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;8;6;1.27;1.02;1.02;1.27;1.52;1.78;1.27;1.52;1.78;1.52;1.78;2.54;1.78;2.03;1.27
1990;8;7;1.02;0.76;0.76;0.00;1.52;1.02;2.03;1.78;2.03;3.81;3.81;3.30;2.54;2.29;2.54
1990;8;12;48.51;55.63;61.72;53.85;77.72;74.68;35.56;37.34;34.29;34.80;37.59;42.67;41.15;41.15;36.58
1990;8;13;8.13;9.14;8.13;12.19;16.26;12.19;18.29;23.88;13.72;21.59;19.05;13.72;8.38;10.41;18.29
1990;8;14;3.30;4.32;1.02;3.05;0.76;2.03;4.06;1.27;10.41;8.38;9.65;13.97;18.80;21.34;5.59
1990;8;15;4.32;2.54;3.81;5.08;6.86;8.13;0.25;1.02;0.00;0.00;0.00;0.00;0.76;0.51;0.00
1990;8;17;0.51;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;8;26;11.68;7.11;2.29;6.35;2.54;4.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;8;27;6.60;7.37;0.00;1.78;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;8;28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;2.29;0.00;0.25
1990;8;29;0.00;0.00;4.32;1.78;2.79;3.56;1.02;0.76;8.38;2.03;3.05;3.56;11.43;8.38;3.81
1990;8;30;0.00;0.51;0.00;0.25;0.25;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;8;31;5.08;2.54;0.00;2.54;0.51;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;9;1;7.37;6.86;3.81;6.86;4.32;6.35;2.03;3.56;3.56;8.13;9.40;5.59;3.56;4.57;3.81
1990;9;2;2.03;5.84;4.32;4.57;2.79;12.19;0.00;0.00;1.52;0.00;0.00;0.00;2.29;0.51;0.00
1990;9;3;0.25;0.25;0.00;0.00;0.25;0.25;1.02;0.00;0.76;1.02;0.00;0.00;0.25;0.00;0.00
1990;9;4;1.52;3.30;1.78;3.81;1.02;5.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;9;5;0.76;4.57;0.51;6.10;4.06;7.62;0.00;1.27;1.27;0.51;1.27;2.54;1.02;1.02;0.51
1990;9;6;0.00;0.25;2.03;1.02;2.79;1.02;2.29;2.03;0.51;3.30;1.27;1.52;0.76;0.76;0.51
1990;9;7;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;9;8;14.73;8.89;3.56;7.62;3.30;2.79;0.00;0.00;0.00;0.00;0.25;0.00;0.76;0.00;0.51
1990;9;13;1.02;2.29;1.52;3.05;3.05;3.56;12.45;3.30;0.51;9.65;4.32;0.51;1.27;1.27;4.06
1990;9;14;30.73;31.50;14.99;25.40;16.51;27.43;17.02;19.05;10.16;14.73;26.42;36.32;31.24;38.35;20.57
1990;9;15;0.00;0.00;0.00;0.00;2.29;0.00;1.52;2.03;3.56;1.27;2.29;1.27;4.32;1.52;3.30
1990;9;16;0.00;0.00;0.00;0.00;0.00;0.00;0.51;1.02;0.00;0.00;0.00;0.00;0.51;0.00;0.00
